4124.95,4124.9,4124.85,4124.8,4124.55,4126.55,4126.7,4126.75,4126.95,4127.0,5,6,8,4,6,2,3,6,6,6,1,1,2,1,1,2,2,1,1,1,dp,BSE:TCS-A,1734956154.402102
4124.9,4124.65,4124.6,4124.55,4124.5,4126.55,4126.7,4126.75,4126.95,4127.0,4,3,4,6,4,2,3,6,6,6,1,1,1,1,1,2,2,1,1,1,dp,BSE:TCS-A,1734956155.447927
4124.65,4124.6,4124.55,4124.5,4124.45,4126.55,4126.7,4126.75,4126.95,4127.0,6,4,6,4,9,2,3,12,6,6,1,1,1,1,2,2,2,2,1,1,dp,BSE:TCS-A,1734956157.884894
4124.7,4124.65,4124.6,4124.55,4124.5,4126.55,4126.7,4126.75,4126.95,4127.0,8,6,4,6,4,2,3,12,6,6,2,1,1,1,1,2,2,2,1,1,dp,BSE:TCS-A,1734956158.707765
4124.75,4124.7,4124.65,4124.6,4124.55,4126.55,4126.7,4126.75,4126.95,4127.0,9,5,6,4,6,2,3,12,6,6,2,1,1,1,1,2,2,2,1,1,dp,BSE:TCS-A,1734956160.48767
4124.75,4124.7,4124.65,4124.6,4124.55,4126.55,4126.7,4126.75,4126.95,4127.0,9,5,6,4,6,2,3,6,22,6,2,1,1,1,1,2,2,1,2,1,dp,BSE:TCS-A,1734956165.452267
4124.6,4124.55,4124.4,4124.35,4124.25,4126.55,4126.7,4126.75,4126.95,4127.0,9,6,4,4,2,6,3,6,22,6,2,1,1,1,2,3,2,1,2,1,dp,BSE:TCS-A,1734956165.871255
4124.6,4124.55,4124.4,4124.35,4124.25,4126.55,4126.7,4126.75,4126.95,4127.0,9,6,11,4,2,6,3,6,6,6,2,1,2,1,2,3,2,1,1,1,dp,BSE:TCS-A,1734956168.805306
4124.6,4124.55,4124.45,4124.4,4124.35,4126.55,4126.7,4126.75,4126.95,4127.0,6,6,3,13,4,6,3,6,6,6,1,1,1,2,1,3,2,1,1,1,dp,BSE:TCS-A,1734956169.940624
4124.7,4124.65,4124.6,4124.55,4124.45,4126.55,4126.7,4126.75,4126.95,4127.0,5,8,6,6,8,6,3,6,6,6,1,2,1,1,1,3,2,1,1,1,dp,BSE:TCS-A,1734956172.291963
4124.8,4124.75,4124.7,4124.65,4124.6,4126.55,4126.7,4126.75,4126.95,4127.0,7,4,5,5,6,5,3,6,6,6,2,1,1,1,1,2,2,1,1,1,dp,BSE:TCS-A,1734956173.485441
4124.8,4124.75,4124.7,4124.65,4124.6,4126.55,4126.7,4126.75,4126.95,4127.2,8,5,5,5,6,1,2,6,6,20,3,2,1,1,1,1,1,1,1,3,dp,BSE:TCS-A,1734956174.810211
4124.85,4124.8,4124.75,4124.7,4124.65,4126.55,4126.7,4126.75,4126.95,4127.0,8,5,4,5,5,1,2,6,6,4,3,2,1,1,1,1,1,1,1,1,dp,BSE:TCS-A,1734956176.585296
4124.85,4124.8,4124.75,4124.7,4124.65,4126.55,4126.7,4126.75,4126.95,4127.0,5,8,4,5,5,1,2,6,22,4,2,3,1,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956177.70679
4124.85,4124.8,4124.75,4124.7,4124.65,4126.55,4126.7,4126.75,4126.95,4127.0,5,5,4,5,8,1,2,6,22,4,2,2,1,1,2,1,1,1,2,1,dp,BSE:TCS-A,1734956178.731173
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.7,4126.75,4126.95,4127.0,6,8,5,4,5,1,2,6,22,4,1,3,2,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956180.223026
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.7,4126.75,4126.95,4127.0,6,5,5,4,5,1,2,6,22,4,1,2,2,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956180.501695
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.7,4126.75,4126.95,4127.0,6,5,5,7,5,1,2,6,22,4,1,2,2,2,1,1,1,1,2,1,dp,BSE:TCS-A,1734956181.267955
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.7,4126.75,4126.95,4127.0,6,5,5,4,5,1,2,6,6,4,1,2,2,1,1,1,1,1,1,1,dp,BSE:TCS-A,1734956181.831736
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.7,4126.75,4126.95,4127.0,9,5,5,4,5,1,2,6,22,4,2,2,2,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956183.913328
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.75,4126.95,4127.0,4127.2,9,5,5,4,5,1,6,6,4,20,2,2,2,1,1,1,1,1,1,3,dp,BSE:TCS-A,1734956185.934587
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.75,4126.95,4127.0,4127.2,6,5,8,4,5,1,6,6,4,20,1,2,3,1,1,1,1,1,1,3,dp,BSE:TCS-A,1734956187.620935
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.75,4126.95,4127.0,4127.2,6,5,8,4,5,5,6,6,4,20,1,2,3,1,1,2,1,1,1,3,dp,BSE:TCS-A,1734956188.412535
4124.9,4124.85,4124.8,4124.75,4124.7,4126.55,4126.75,4126.95,4127.0,4127.2,6,5,5,7,5,5,6,6,4,20,1,2,2,2,1,2,1,1,1,3,dp,BSE:TCS-A,1734956190.112206
4124.9,4124.85,4124.8,4124.75,4124.7,4126.75,4126.95,4127.0,4127.2,4127.25,6,5,5,7,5,6,6,4,20,22,1,2,2,2,1,1,1,1,3,2,dp,BSE:TCS-A,1734956190.31781
4124.9,4124.85,4124.8,4124.75,4124.7,4126.75,4126.95,4127.0,4127.2,4127.25,6,8,5,4,5,6,6,4,20,22,1,3,2,1,1,1,1,1,3,2,dp,BSE:TCS-A,1734956191.176057
4124.95,4124.9,4124.85,4124.8,4124.75,4127.25,4127.45,4127.6,4127.65,4127.75,25,7,4,14,10,6,6,2,6,16,5,2,1,2,2,1,1,1,1,1,dp,BSE:TCS-A,1734956192.428741
4125.0,4124.95,4124.9,4124.85,4124.8,4127.25,4127.45,4127.6,4127.65,4127.75,10,22,6,4,14,6,22,2,6,16,3,4,1,1,2,1,2,1,1,1,dp,BSE:TCS-A,1734956192.942541
4125.0,4124.95,4124.9,4124.85,4124.8,4127.25,4127.45,4127.6,4127.65,4127.75,10,22,6,4,14,6,22,2,6,115,3,4,1,1,2,1,2,1,1,2,dp,BSE:TCS-A,1734956193.79207
4125.05,4125.0,4124.95,4124.9,4124.85,4127.25,4127.4,4127.45,4127.6,4127.65,3,7,22,6,4,6,16,6,2,6,1,2,4,1,1,1,1,1,1,1,dp,BSE:TCS-A,1734956194.112932
4125.0,4124.95,4124.9,4124.85,4124.8,4127.25,4127.4,4127.45,4127.6,4127.65,4,16,3,2,10,7,17,6,2,6,1,2,1,1,1,2,2,1,1,1,dp,BSE:TCS-A,1734956195.963681
4125.0,4124.85,4124.8,4124.75,4124.7,4127.25,4127.4,4127.45,4127.55,4127.6,4,2,13,4,5,11,26,6,3,2,1,1,2,1,1,3,3,1,1,1,dp,BSE:TCS-A,1734956197.357235
4125.0,4124.85,4124.8,4124.75,4124.7,4127.25,4127.4,4127.45,4127.5,4127.6,4,2,10,4,5,6,10,6,21,8,1,1,1,1,1,3,2,1,2,2,dp,BSE:TCS-A,1734956199.548478
4124.35,4124.3,4124.25,4124.2,4124.0,4127.15,4127.2,4127.25,4127.35,4127.4,3,175,2,6,22,22,53,16,29,9,1,1,2,1,3,4,2,4,2,1,dp,BSE:TCS-A,1734956200.494158
4124.3,4124.25,4124.2,4124.1,4124.0,4126.85,4126.95,4127.1,4127.15,4127.2,3,2,6,175,12,8,15,25,23,53,1,2,1,1,2,3,3,7,3,2,dp,BSE:TCS-A,1734956201.252962
4124.25,4124.2,4124.1,4124.05,4124.0,4126.85,4126.95,4127.0,4127.05,4127.1,2,6,175,3,12,9,29,16,2,19,2,1,1,1,2,4,7,1,1,4,dp,BSE:TCS-A,1734956202.476656
4124.35,4124.3,4124.25,4124.2,4124.0,4126.85,4126.95,4127.0,4127.1,4127.15,7,4,6,6,187,7,15,16,15,20,2,1,3,1,3,2,3,1,3,2,dp,BSE:TCS-A,1734956203.742795
4124.35,4124.3,4124.25,4124.2,4124.1,4126.85,4126.95,4127.0,4127.1,4127.15,7,4,6,6,175,7,15,16,15,21,2,1,3,1,1,2,3,1,3,3,dp,BSE:TCS-A,1734956205.606673
4124.4,4124.35,4124.3,4124.25,4124.2,4126.85,4126.9,4126.95,4127.0,4127.1,7,4,4,6,6,7,16,15,16,15,2,1,1,3,1,2,1,3,1,3,dp,BSE:TCS-A,1734956206.035277
4124.45,4124.4,4124.35,4124.3,4124.25,4126.85,4126.9,4126.95,4127.0,4127.1,4,4,4,4,6,7,16,15,16,15,1,1,1,1,3,2,1,3,1,3,dp,BSE:TCS-A,1734956207.740602
4124.5,4124.45,4124.4,4124.35,4124.3,4126.85,4126.95,4127.0,4127.1,4127.15,7,4,4,4,4,7,15,16,15,20,2,1,1,1,1,2,3,1,3,2,dp,BSE:TCS-A,1734956208.980563
4124.5,4124.45,4124.4,4124.35,4124.3,4126.8,4126.85,4126.9,4126.95,4127.0,4,4,4,4,4,32,12,26,34,16,1,1,1,1,1,5,3,2,5,1,dp,BSE:TCS-A,1734956209.105215
4124.4,4124.35,4124.3,4124.25,4124.2,4126.75,4126.8,4126.85,4126.9,4126.95,3,4,4,4,6,31,7,23,16,14,1,1,1,1,1,5,2,4,1,2,dp,BSE:TCS-A,1734956209.740126
4124.35,4124.3,4124.25,4124.2,4124.1,4126.75,4126.8,4126.85,4126.9,4126.95,4,4,4,6,175,31,7,26,16,25,1,1,1,1,1,5,2,4,1,4,dp,BSE:TCS-A,1734956211.542087
4124.15,4124.1,4123.9,4123.4,4123.2,4126.7,4126.75,4126.8,4126.85,4126.9,3,175,175,6,16,15,41,105,49,10,1,1,1,1,3,3,6,2,6,1,dp,BSE:TCS-A,1734956212.270749
4124.15,4124.1,4123.9,4123.45,4123.4,4126.1,4126.2,4126.25,4126.3,4126.4,1,176,175,3,6,4,3,6,15,16,1,2,1,1,1,1,1,1,2,2,dp,BSE:TCS-A,1734956213.240158
4124.2,4124.15,4124.1,4124.0,4123.9,4126.1,4126.25,4126.3,4126.4,4126.45,3,1,181,4,181,14,6,15,16,18,1,1,2,1,2,2,1,2,2,3,dp,BSE:TCS-A,1734956214.079142
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,6,181,6,14,1,9,15,16,1,2,1,2,1,2,1,2,2,2,dp,BSE:TCS-A,1734956214.547774
4124.1,4123.9,4123.7,4123.45,4123.4,4126.1,4126.2,4126.25,4126.3,4126.4,181,181,6,3,6,14,4,6,15,16,2,2,1,1,1,2,2,1,2,2,dp,BSE:TCS-A,1734956215.297584
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,4,181,6,15,4,6,15,16,1,2,1,2,1,3,2,1,2,2,dp,BSE:TCS-A,1734956215.665731
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,4,181,6,15,1,6,15,19,1,2,1,2,1,3,1,1,2,3,dp,BSE:TCS-A,1734956216.782131
